num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102,103,104
23,atom,lvlMO,0,0,0,0.4,0,2.9,0,0.9,1.7,4.8,0,0,2.6
24,atom,lvlMO,0,0.5,0,1.9,0,4.1,0,1.4,3.4,5.7,0,0,0.9
25,atom,lvlMO,0,1.2,0,0.2,0,24.1,0,1.2,20.9,2,0,0,5.5
26,atom,lvlMO,0,0.5,0,0,0,11.2,0,0.2,9.6,1.4,0,0,1.3
27,atom,lvlMO,0,0.2,0,0.1,0,7.7,0,0.9,8.2,3.6,0,0,0.5
28,atom,lvlMO,0,0.3,0,1.4,0,3.3,0,0.9,1.9,1.9,0,0,2.2
29,atom,lvlMO,0,1.6,0.1,24,0.3,0.4,0,2.5,0.8,0.3,0,0,0.9
30,atom,lvlMO,0,16.5,0.9,13.7,0.1,0.6,0,1.1,1.1,0.2,0,0,6.4
31,atom,lvlMO,0,23.7,1.4,4,0,0.3,0,2.6,1.7,2.6,0,0,4.2
32,atom,lvlMO,0,17.2,0.9,9.7,0.1,0.3,0,0.5,0.7,0.4,0,0,2.9
33,atom,lvlMO,0,1.9,0.2,24.5,0.3,0.4,0,3.6,0.4,0.1,0,0,1.8
34,atom,lvlMO,0,0.6,0,3.6,0,1,0,8.3,1.1,0.5,0,0,0.9
35,atom,lvlMO,0,22.1,1.3,2.7,0,1,0,4.3,1.6,0.7,0,0,4.1
36,atom,lvlMO,0,0.1,0,0,0,2.6,0,1.3,0.1,5.4,0,0,3.2
37,atom,lvlMO,0,0.2,0,0.4,0,0.7,0.1,1.9,4.5,10.9,0.1,0,0.4
38,atom,lvlMO,0,0.7,0,1.2,0,1.2,0.1,2.3,2,4.8,0,0,1.1
39,atom,lvlMO,0,0.1,0,0.7,0,0.3,0,0.7,0.4,1.4,0,0,3.5
40,atom,lvlMO,0,0.7,0,0.7,0,0.8,0,0.4,0.4,0.6,0,0,16.9
41,atom,lvlMO,0,1,0.1,0.2,0,0.1,0,2,2.4,8.2,0,0,10.8
42,atom,lvlMO,0,0.7,0,0.4,0,0,0,0.2,0.3,0.5,0,0,4.9
43,atom,lvlMO,0,1.1,0.1,0.4,0,1.5,0,7,2,0.8,0,0,9.2
44,atom,lvlMO,0,2.4,0.1,5.7,0.1,5.6,0.1,44.7,5.6,2,0,0,1.2
45,atom,lvlMO,0,0,0,0.6,0,20.6,0.4,5.8,27.8,21,0,0,0
46,atom,lvlMO,0,0,0,0.7,0,8.5,0.1,2.9,0,18.5,0.1,0,12.7
